ID,Target
ID_wyARfMmp," esi ne la va yi la, eƒe eƒe be la ne nye ŋu wol"
ID_wzDDTTrk, ebe nye le eƒe eƒe gbe la gbe gbe gbe gbe gbe gbe
ID_xDrACKqA, ne ame siwo le la wole la wole be la be woaɖe eƒe
ID_xEBlPkmB, nye o 
ID_xFIFTiLS, ke hã wole be la o elabe ame ame aɖeke ne nye 
ID_xGGdiSOV, be me ne ame aɖe si nɔ me ne la mele o la mele la 
ID_xGRMONmz, ame siwo le na la be ame ƒe eƒe gbe la le eƒe eƒe
ID_xGlhxole, nye hã 
ID_xIcyPlXO, ke menya be nye le me la le eƒe eƒe gbe me 
ID_xLCsvGUV, ke ke hã nye be eƒe gbe me hafi wo 
ID_xLgsjYNY, nye me ne nye o 
ID_xNBaGIHf, ele dɔ le esi me be ame ame eve siwo le na wo la 
ID_xNYCTuVd," ebe be ene la, be eƒe eƒe gbe me le eƒe gbe me ne"
ID_xPKPqjja, eye nye kple o 
ID_xPLZvSmq, menye be nye le eƒe me o 
ID_xPWrdKtD, Esi nye eye nye be nye me o gake wole la mele esi 
ID_xQPDOVfg, ke kple eƒe o 
ID_xQlXpxbg, nye nye me le esi nye be la wole abe ene o gak
ID_xSQLspIA, nye me le eƒe eƒe me 
ID_xSRCwuWc, nye me le eƒe me ne nye me be ame o ame aɖeke o 
ID_xSiWMUMe, eye nye hã 
ID_xTxVivND," le le ƒè sia me la, evelia le la me la, ame ha"
ID_xUNoPTke," le esi me be ame aɖe o la, ame aɖeke ne ame aɖeke "
ID_xVSxaPVO, ne le esi me wole la esia ƒe agbalẽ la le esi 
ID_xVvVWTUI," ne le la, ame siwo wole la va yi la le eƒe eƒe"
ID_xXQvcvVB, na be ame eve ƒe eƒe le eƒe eƒe gbe la le eƒe gb
ID_xXStoxjg, ne ame siwo katã ƒe le la le eƒe gbe la gbe m
ID_xZEkqRLQ, nye esia nye me le 
ID_xZObdbeG," na be la, ame siwo be ame aɖe si va ɖe la ɖe eƒe"
ID_xZpqGQiG, nye kple nye me ne nye me ɖe wo gbe sia gbe gbe 
ID_xdnmdOay, nye me le eƒe eƒe agbe me 
ID_xeuMzLvK," na wo le la, ame siwo le eƒe me be woaɖe ene o la "
ID_xfIpxcjR, nye be le eƒe me la le eƒe gbe me be ame siwo le
ID_xgGbwamA, nye me o gake be la mele o 
ID_xhDeQxIP," ne na be la, ame siwo katã wɔ dɔ le me o la "
ID_xhqDeShx, ke hã nye me 
ID_xjUtdgNq, la ne nye ƒe agbalẽ la le eƒe agbe me 
ID_xjbFTVqI, ƒe be le eƒe eƒe gbe la le eƒe gbe me be ame siw
ID_xjkFxeUr, la gblɔ be ne ye la va yi eƒe me 
ID_xjmYEnaq, nu ka ŋu o 
ID_xlaoiJvl," nye le eƒe nye me la, be eƒe eƒe gbe la le eƒe"
ID_xmDiorhk, ke ƒe nya la o 
ID_xoTuySKF," ne ne la, be ame aɖe si wole la mele abe ene o la"
ID_xoilQClt, nye kple le esi nye me wonɔ esi wonɔ eƒe me nae
ID_xombvOQg, ele eƒe eye ene be ame ƒe ha la le eƒe agbe me 
ID_xqhxQBdP," le esi nye me la, be ame aɖe si le eƒe eƒe gbe la"
ID_xqoJsJKM, Esi esi wogblɔ nae be la mele esi wole la mele
ID_xserXrQq, ele be nye le eƒe me be eƒe gbe la le eƒe eƒe gb
ID_xstcvfAN, gake ke le eƒe eƒe eƒe eƒe agbe le eƒe eƒe me le
ID_xtUvlTgf, 
ID_xtsDvPgX, na ame siwo le nye me be nye kple le eƒe eƒe gb
ID_xttJKRfg, nye me o eye be ame ame siwo le la ame aɖeke mel
ID_xvLOdFzV," esi esi la, be la wole esi wole la gblɔ nae be l"
ID_xvMBGmXd, nye be ame si wole la wɔ dɔ le esi la wole ɖe 
ID_xvjuXMaZ, la ame gbãtɔ ƒe le eƒe agbe 
ID_xxmFYxHi, la ɖe eƒe eƒe gbe la gbe gbe gbe gbe gbe gbe eve
ID_xyATapBw, ke hã be ame aɖe si be la ame aɖeke mele me o la 
ID_yAQtBnPd, nye kple nye le eƒe eƒe gbe me be nye gbe me ne
ID_yCNflmJB, ame siwo va yi la le eƒe gbe la fia be ame eve le
ID_yGKcvnXW, la ƒe nya eve le eƒe eƒe gbe la gbe le eƒe gbe me 
ID_yGwgFqbg," ne nye le la, esia nye ƒe nya sia gbe la le esi "
ID_yJDqkGFv, nye me o eye be ame ame aɖeke ne ame aɖeke o 
ID_yJkRGtWo," esi le esi nye be la le eƒe eƒe gbe la gbe la,"
ID_yJxkQViV, nye le esi la nye be nye le eƒe me be eƒe me le
ID_yKPTJepc, nye me le eƒe me ɖe wo eƒe gbe me 
ID_yNjXCCXI," ke me la, ekem be wo eƒe agbe "
ID_yNsXDEfz, gake esi la va yi la eƒe gbe la gbe gbe gbe gbe
ID_yOtPCvTb, na be nye be ame aɖe le eƒe me na o eye be ame
ID_yQkiSVAK, nye me be nye be eƒe me le eƒe me be ame o 
ID_yRhVdEgP, ame eve ƒe nya la 
ID_yRhZouFE, nu ka o 
ID_ySEJdoXQ, eye nye me le esi wole me nae wo 
ID_ySZQxnqt, ke hã nye me be wo me o 
ID_yVEwxDGi, be be ame siwo ne nye la mele abe ene o la ke ƒe
ID_yVZYvdAA, esi wonɔ eƒe esi wonɔ esi wonɔ esi wonɔ esi wonɔ
ID_yWcDCOYG, 
ID_yXEPQQUc, nye kple nye nye me le eƒe me ne nye me ne o la
ID_yXKZouyQ, ele be ame ƒe alesi ame le ame siwo le eƒe le eƒe
ID_yXNkBULf, nye nye me le eƒe me eye be nye be eƒe gbe la le
ID_ybEVhaei, ne nye hã nye kple o la 
ID_ybMxkxZV, ebe le eƒe eƒe nye me la ne nye la le esi wole l
ID_ydVwbXDz, ke hã nye be nye me be woaɖe la amewo ƒe nya 
ID_yeBAgDNz," esia nye be ene la, be ame ame aɖe ƒe eve sia m"
ID_yeGfyxoK," ke nye nye me la, ame eƒe le nye me be eƒe eƒe"
ID_yfBmRGeA, ke hã nye me o 
ID_yfvRLANO," ke le eƒe la, eƒe ene la, be eƒe eƒe me le eƒe "
ID_ygHJzmVc, esi wonɔ eƒe esi wonɔ esi menɔ la esi wonɔ esi 
ID_ygeSCBRO, ne ame siwo le na la ame aɖe si va yi la gbe m
ID_yhRAChBu, ame siwo le la wole la wɔ dɔ le esi me wole la w
ID_yhoaVklo," ne ne la, be la wole na wo le la le esi me wol"
ID_yjIEbZgn, enye be nye le eƒe eƒe me be eƒe gbe la le eƒe
ID_yjRSwjzm," ne ne la, ame aɖeke menye o la, ame aɖeke o eye"
ID_ymMcEDBw, ke esi wonɔ la gblɔ be be yeƒe la le eƒe eƒe gb
ID_yoICsFea," nye be be nye me le me na o la, be ame ame aɖe"
ID_ypeRJivd, na be nye la le eƒe eƒe gbe me be ame siwo le eƒe
ID_yrBvgosB, ele be nu sia gbe le eƒe eƒe gbe me be eƒe gbe m
ID_yrZmZTVx, eƒe eƒe gbe kple le eƒe gbe me be eye ne nye kple
ID_yrmMguaS, ame siwo katã le eƒe la le eƒe gbe la dzi be ame
ID_yrqZNqqy," le na la la, be ene la, ame ƒe ha ƒe nya la le"
ID_ysKuJtOc, 
ID_ysdehqhu, na ame siwo le na wo la amewo ƒe be nye me ne a
ID_ywVbMgxp," ke hã be ame siwo va yi la gbe la, be wo ame a"
ID_ywfuCLzR," menye o la, ame ne ame aɖeke o "
ID_yxwezjWH," ke hã la, ekem wonɔ asi esi "
ID_yyCffoWk," gake menye o la, ekem be ame "
ID_yyQxADxG, eye nye hã nye me be wo mele agbe wɔm ne 
ID_yybWWjis, la to vovo na be woaɖe eƒe eƒe gbe me be ame aɖ
ID_yywqwaOb, be o esia mele abe ene o 
ID_zAmtvPWJ, nye me be ame aɖeke mele abe ame aɖeke o ke hã
ID_zBBsWbJb, le eƒe eƒe gbe me eye be nye kple o esia la mel
ID_zCTVbmad, le nye me o eye be ame ame siwo ne la wɔ dɔ le
ID_zCgqDyLK, ele be me ame o elabe ame eve o 
ID_zDExlDFR, le esi me wonɔ eƒe esi wonɔ esi menɔ la mele esi 
ID_zFrAYCAV," ne na la, be ame siwo le la wole la amewo wɔ b"
ID_zGquPSEu, eye nye hã nye be nye kple o 
ID_zHWusJxt, esia nye be ame eve aɖe si le esi wole la me wole
ID_zIAGMnAB, nye be nye le eƒe me be nye me be ame ƒe o eye be
ID_zINEtISA, nye kple o eye be la wo susu le eƒe agbe 
ID_zItlmrOm, ame siwo katã le mia dzi be la be nye le eƒe eƒe
ID_zJUSFCgs, ke hã nu ka ene 
ID_zKEmiXSu, ele be eƒe le eƒe gbe me 
ID_zMEcPbts, ele be ame siwo le na la amewo ƒe nya la wɔ dɔ o 
ID_zMeHcpcz," nye nye me le esi nye me la, nye be nye be eƒe"
ID_zNlZBuuE, esia nye be ame siwo katã le eƒe eƒe gbe la ɖe
ID_zOGarNYM, eye nye nye kple nye me o gake eƒe me ne nye o 
ID_zPQTocRW, enye nye kple nye le eƒe eƒe gbe me be eƒe gbe m
ID_zQHfsZfU," ebe eƒe le eƒe nye me la, be eƒe eƒe gbe me be"
ID_zRtHHTDw, kple eƒe le esi nye me wonɔ eƒe me nae nae 
ID_zUnKVzGR," le esi nye me la, esia nye me be la ne nye me be"
ID_zVDvnlTl," ne ne nye la, be nye la le eƒe le eƒe me la le"
ID_zVHogDqN, ke hã nye be nye me hã 
ID_zVWwrRZg, ke hã nye me be wo ha 
ID_zVluwvKV, nye nye me le eƒe me le eƒe me dɔ 
ID_zWAASyPi," nye le nye me si le eƒe eƒe gbe la gbe la, eƒe be"
ID_zXQCvGzh, ke hã la va yi ɖe eƒe eƒe gbe me ɖe wo ŋu 
ID_zXxqmzRN, nye nu o 
ID_zYSbcHgG," nye be nye me be ame aɖe me la, ame aɖeke ne ny"
ID_zYeYcwuL, esi wonɔ la fia be la ne la wɔ dɔ le esi la mel
ID_zZcSBerA, le na la ƒe ɖoɖo sia la le me be wo gbe ƒe gbe
ID_zZwbxVsV, ke hã wole la me be wo o 
ID_zaUVMKcF, nye me hã nu 
ID_zbYqcwno, Seɖoɖo 
ID_zbniiiUg, eye nye be nye le eƒe me le me la ne nye be la a
ID_zcHtgEGz," ne ne la, be ame aɖe si va yi la le eƒe eƒe gb"
ID_zcfOPDcF, esi wogblɔ be be la ame aɖe ƒe agbalẽ sia me 
ID_zdSoJXSe, esi wogblɔ be be la ame aɖe si be la amewo ƒe be
ID_zeGJlkSu, menye be nye me mele abe alesi ene o gake wole l
ID_zeoACZIs, Seɖoɖo 
ID_zfGDidTS, esi be ame aɖe si wole la menɔ la asi le na la le
ID_zfvjFVpA, nu si le eƒe agbe me 
ID_zgKIXbNs," ke hã la, be ame siwo wole la menye o be la a"
ID_ziDuRQdB, la wɔ dɔ le esi mekpɔ be wo me o 
ID_zkFNbiAl, enye be ame siwo katã va yi me la ne nye be ame
ID_zkZRTwzf, na be ame siwo le nye me be nye kple ame ame a
ID_zlGLHBJT," ke ne la, be ame aɖeke mele o la kpɔ o "
ID_zlyvECjo, eye nye hã nye me le esi wole me dɔ o 
ID_zmYVAifG, na na be eƒe eƒe eƒe gbe la gbe gbe gbe gbe gbe
ID_znIueHiB, ke 
ID_znYMSqeD, nye la le esi 
ID_zozcwLLU, na ame siwo va yi la dzi be la ne nye hã va em
ID_zpJLHXol, ebe to ene la o elabe hã nye be me ne la o 
ID_zpNICgAi, 
ID_zrIeqdSm, nye be ame ame aɖeke mele me ne la wɔ dɔ le eƒ
ID_zrkOPkgn, nye 
ID_zuCUeqSo, la nɔ eƒe agbe 
ID_zuFkEpYI, eye nye be nye le me la mele agbe ŋu 
ID_zuhtdhwn, nye me le ame sia me ɖe wo ɖe eƒe eƒe me 
ID_zvPxtgie, nye me le abe ene o ke hã la wole me 
ID_zvdrMNQN," le esi nye me la, be nye be nye me hã le eƒe m"
ID_zvwbTrLw, na be nye be nye kple le eƒe eƒe me be nye gbe l
ID_zwUBSGbf, be o esia ƒe nya la le eƒe eƒe agbalẽ me o 
ID_zxgfwvGY, ke hã nye be 
